instance_name,track_name,num_nodes,num_edges,num_terminals,graph_density,heuristic_execution_time_ms,heuristic_cut_size,heuristic_valid,heuristic_timed_out,parallel_heuristic_execution_time_ms,parallel_heuristic_cut_size,parallel_heuristic_valid,parallel_heuristic_timed_out,approximation_execution_time_ms,approximation_cut_size,approximation_valid,approximation_timed_out,exact_execution_time_ms,exact_best_time,exact_cut_size,exact_valid,exact_timed_out,heuristic_exact_ratio,parallel_heuristic_exact_ratio,approximation_exact_ratio,cut_to_node_heuristic_ratio,cut_to_node_parallel_heuristic_ratio,cut_to_node_approximation_ratio,cut_to_node_exact_ratio
grid_10x10_k3_rep2,Grid,100,180,3,0.036364,0.617701,6,1,0,51.089410,6,1,0,68.688548,6,1,0,8.531919,8.458908,6,1,0,1.000000,1.000000,1.000000,0.060000,0.060000,0.060000,0.060000
grid_10x10_k3_rep3,Grid,100,180,3,0.036364,0.672794,6,1,0,64.948306,6,1,0,70.362374,6,1,0,281.540643,280.457264,6,1,0,1.000000,1.000000,1.000000,0.060000,0.060000,0.060000,0.060000
grid_10x10_k3_rep4,Grid,100,180,3,0.036364,1.024416,8,1,0,64.402532,8,1,0,139.119049,8,1,0,221.452227,220.706635,8,1,0,1.000000,1.000000,1.000000,0.080000,0.080000,0.080000,0.080000
grid_10x10_k5_rep0,Grid,100,180,5,0.036364,1.004689,12,1,0,42.888545,12,1,0,190.291510,12,1,0,113.981124,113.888837,12,1,0,1.000000,1.000000,1.000000,0.120000,0.120000,0.120000,0.120000
grid_10x10_k5_rep1,Grid,100,180,5,0.036364,0.988818,14,1,0,44.155841,14,1,0,156.481610,14,1,0,26.944905,26.226747,14,1,0,1.000000,1.000000,1.000000,0.140000,0.140000,0.140000,0.140000
grid_10x10_k5_rep2,Grid,100,180,5,0.036364,1.339987,10,1,0,72.038412,10,1,0,341.157383,10,1,0,15.357139,15.240704,10,1,0,1.000000,1.000000,1.000000,0.100000,0.100000,0.100000,0.100000
grid_10x10_k5_rep3,Grid,100,180,5,0.036364,1.056952,12,1,0,61.967421,12,1,0,216.730631,12,1,0,21.696297,21.621770,12,1,0,1.000000,1.000000,1.000000,0.120000,0.120000,0.120000,0.120000
grid_10x10_k5_rep4,Grid,100,180,5,0.036364,0.935870,12,1,0,65.712752,12,1,0,234.324202,12,1,0,79.340540,79.197119,12,1,0,1.000000,1.000000,1.000000,0.120000,0.120000,0.120000,0.120000
grid_10x10_k10_rep0,Grid,100,180,10,0.036364,1.651635,21,1,0,47.560549,21,1,0,964.110047,21,1,0,88.660845,88.606594,21,1,0,1.000000,1.000000,1.000000,0.210000,0.210000,0.210000,0.210000
grid_10x10_k10_rep1,Grid,100,180,10,0.036364,1.978286,31,1,0,57.806279,31,1,0,957.500420,30,1,0,122.415020,122.337609,25,1,0,1.240000,1.240000,1.200000,0.310000,0.310000,0.300000,0.250000
grid_10x10_k10_rep2,Grid,100,180,10,0.036364,1.885251,28,1,0,49.517849,28,1,0,752.477401,28,1,0,123.219167,123.139799,26,1,0,1.076923,1.076923,1.076923,0.280000,0.280000,0.280000,0.260000
grid_10x10_k10_rep3,Grid,100,180,10,0.036364,1.768644,33,1,0,56.008474,33,1,0,790.922629,33,1,0,74.962282,74.893229,27,1,0,1.222222,1.222222,1.222222,0.330000,0.330000,0.330000,0.270000
grid_10x10_k10_rep4,Grid,100,180,10,0.036364,1.605651,27,1,0,44.177010,27,1,0,947.664361,25,1,0,92.057354,91.950722,24,1,0,1.125000,1.125000,1.041667,0.270000,0.270000,0.250000,0.240000
grid_10x10_k20_rep0,Grid,100,180,20,0.036364,5.270778,53,1,0,61.165101,53,1,0,2323.250831,48,1,0,45.567733,45.530634,38,1,0,1.394737,1.394737,1.263158,0.530000,0.530000,0.480000,0.380000
grid_10x10_k20_rep1,Grid,100,180,20,0.036364,3.034818,51,1,0,82.300696,51,1,0,1947.445663,47,1,0,45.532375,45.466682,37,1,0,1.378378,1.378378,1.270270,0.510000,0.510000,0.470000,0.370000
grid_10x10_k20_rep2,Grid,100,180,20,0.036364,2.808683,49,1,0,56.249224,49,1,0,2182.025338,47,1,0,76.847320,76.760536,36,1,0,1.361111,1.361111,1.305556,0.490000,0.490000,0.470000,0.360000
grid_10x10_k20_rep3,Grid,100,180,20,0.036364,5.456528,50,1,0,45.737972,50,1,0,2367.401517,46,1,0,51.329745,51.280996,38,1,0,1.315789,1.315789,1.210526,0.500000,0.500000,0.460000,0.380000
grid_10x10_k20_rep4,Grid,100,180,20,0.036364,3.007971,49,1,0,70.078799,49,1,0,2249.392895,47,1,0,55.914791,55.873923,40,1,0,1.225000,1.225000,1.175000,0.490000,0.490000,0.470000,0.400000
grid_10x10_k30_rep0,Grid,100,180,30,0.036364,3.679502,66,1,0,102.748323,66,1,0,6287.623977,45,1,0,29.790111,29.740005,45,1,0,1.466667,1.466667,1.000000,0.660000,0.660000,0.450000,0.450000
grid_10x10_k30_rep1,Grid,100,180,30,0.036364,5.686923,62,1,0,72.605948,62,1,0,7148.808390,51,1,0,34.519035,34.461279,47,1,0,1.319149,1.319149,1.085106,0.620000,0.620000,0.510000,0.470000
grid_10x10_k30_rep2,Grid,100,180,30,0.036364,4.900445,61,1,0,53.768398,61,1,0,4939.834757,49,1,0,32.504944,32.386732,45,1,0,1.355556,1.355556,1.088889,0.610000,0.610000,0.490000,0.450000
grid_10x10_k30_rep3,Grid,100,180,30,0.036364,5.225977,56,1,0,48.334338,56,1,0,4502.417192,47,1,0,27.707994,27.646159,46,1,0,1.217391,1.217391,1.021739,0.560000,0.560000,0.470000,0.460000
grid_10x10_k30_rep4,Grid,100,180,30,0.036364,4.836063,57,1,0,50.485390,57,1,0,5134.234288,49,1,0,28.903542,28.798932,45,1,0,1.266667,1.266667,1.088889,0.570000,0.570000,0.490000,0.450000
grid_20x25_k3_rep0,Grid,500,955,3,0.007655,2.703437,8,1,0,61.221141,8,1,0,1413.999394,8,1,0,411.849163,407.751988,8,1,0,1.000000,1.000000,1.000000,0.016000,0.016000,0.016000,0.016000
grid_20x25_k3_rep1,Grid,500,955,3,0.007655,2.829614,8,1,0,28.307508,8,1,0,1595.251482,8,1,0,1450.748065,1447.497183,8,1,0,1.000000,1.000000,1.000000,0.016000,0.016000,0.016000,0.016000
grid_20x25_k3_rep2,Grid,500,955,3,0.007655,3.096260,8,1,0,50.321929,8,1,0,1602.313759,8,1,0,1257.457618,1253.763479,8,1,0,1.000000,1.000000,1.000000,0.016000,0.016000,0.016000,0.016000
grid_20x25_k3_rep3,Grid,500,955,3,0.007655,3.642463,8,1,0,81.268313,8,1,0,1859.934952,8,1,0,824.516626,821.301387,8,1,0,1.000000,1.000000,1.000000,0.016000,0.016000,0.016000,0.016000
grid_20x25_k3_rep4,Grid,500,955,3,0.007655,1.620076,8,1,0,53.097286,8,1,0,1680.923712,8,1,0,2937.935407,2934.732044,8,1,0,1.000000,1.000000,1.000000,0.016000,0.016000,0.016000,0.016000
grid_20x25_k5_rep0,Grid,500,955,5,0.007655,3.379216,12,1,0,55.343161,12,1,0,7973.834796,12,1,0,4059.247947,4055.694395,12,1,0,1.000000,1.000000,1.000000,0.024000,0.024000,0.024000,0.024000
grid_20x25_k5_rep1,Grid,500,955,5,0.007655,4.693759,16,1,0,38.836542,16,1,0,7782.884337,16,1,0,2875.526771,2872.599015,16,1,0,1.000000,1.000000,1.000000,0.032000,0.032000,0.032000,0.032000
grid_20x25_k5_rep2,Grid,500,955,5,0.007655,3.772965,16,1,0,65.971112,16,1,0,7635.156796,16,1,0,650.071666,646.505399,16,1,0,1.000000,1.000000,1.000000,0.032000,0.032000,0.032000,0.032000
grid_20x25_k5_rep3,Grid,500,955,5,0.007655,5.232338,15,1,0,57.351537,15,1,0,7307.107901,15,1,0,117.670562,114.681796,15,1,0,1.000000,1.000000,1.000000,0.030000,0.030000,0.030000,0.030000
grid_20x25_k5_rep4,Grid,500,955,5,0.007655,4.397085,14,1,0,74.120923,14,1,0,6946.208207,14,1,0,585.864413,582.942024,14,1,0,1.000000,1.000000,1.000000,0.028000,0.028000,0.028000,0.028000
grid_20x25_k10_rep0,Grid,500,955,10,0.007655,8.775165,34,1,0,58.823481,34,1,0,119608.725947,34,1,0,1958.517790,1958.077926,34,1,0,1.000000,1.000000,1.000000,0.068000,0.068000,0.068000,0.068000
grid_20x25_k10_rep1,Grid,500,955,10,0.007655,6.600326,35,1,0,64.588069,35,1,0,59036.515730,33,1,0,1527.076645,1526.594601,33,1,0,1.060606,1.060606,1.000000,0.070000,0.070000,0.066000,0.066000
grid_20x25_k10_rep2,Grid,500,955,10,0.007655,8.216749,34,1,0,56.304779,34,1,0,116828.253748,34,1,0,1231.177436,1230.649875,34,1,0,1.000000,1.000000,1.000000,0.068000,0.068000,0.068000,0.068000
